Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count
2771,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeCN,5.54323546451042,334676.9375
2785,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,THF,22.0948823206334,1525050.0
2786,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,THF,16.7943467238378,2583134.5
2787,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,THF,16.9435694840254,903228.3125
2788,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,THF,31.8588415954007,8302152.5
2789,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,THF,10.9210781494998,644877.4375
2790,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,THF,49.9088585701545,10339145.0
2791,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,THF,78.4124864174597,4467220.0
2792,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,THF,19.1356350540762,3641497.0
2793,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,THF,92.1586992235599,5436838.0
2794,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,THF,28.1106156020993,1728423.125
2795,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,THF,4.68684976756067,348510.875
2797,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,THF,51.1318889283443,3080186.5
2798,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,THF,15.6288752625118,3258473.75
2799,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,THF,30.8867534362406,1950506.625
2800,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,THF,48.7538022047724,12704809.0
2801,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,THF,7.818749068235,500080.3125
2802,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,THF,67.7962033099342,15924089.0
2803,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,THF,50.6622092531357,2910562.25
2804,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,THF,18.1643115729666,3309324.75
2805,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,THF,56.4987863777223,3208710.5
2806,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,THF,26.1044873752637,1681233.625
2807,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,THF,3.8781475078955,277307.9375
2809,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,THF,21.1854620140884,1539998.25
2810,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,THF,15.5459285810292,3044231.0
2811,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,THF,25.8106467403461,1648394.0
2812,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,THF,43.7752308026992,12249831.0
2813,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,THF,5.56346498793106,391291.46875
2814,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,THF,48.3270816076639,11809332.0
2815,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,THF,46.5878542619352,2798952.75
2816,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,THF,19.3010010887499,3850028.0
2817,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,THF,57.5547947710567,3393845.75
2818,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,THF,26.2076143500747,1609342.375
2819,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,THF,3.28342953469326,285850.3125
2821,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,THF,30.599503910659,2139922.25
2822,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,THF,16.4097258097076,3252317.75
2823,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,THF,23.8159236468295,1600339.125
2824,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,THF,37.1568630995484,10170154.0
2825,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,THF,6.44764795854343,429740.9375
2826,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,THF,46.6536252837742,10673253.0
2827,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,THF,53.7176698377169,3074466.0
2828,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,THF,18.3132022620615,3937766.5
2829,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,THF,68.3132515465746,4064385.0
2830,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,THF,25.5111256911231,1297004.75
2831,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,THF,3.54059076082544,282258.5
2833,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,THF,44.6338571272874,2544067.25
2834,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,THF,17.782460577228,2859605.25
2835,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,THF,25.2179093318411,1616123.25
2836,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,THF,46.2136129632182,11547573.0
2837,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,THF,7.62239229987642,378762.0625
2838,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,THF,33.6116801631244,6272064.0
2839,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,THF,70.6705789591617,3749245.0
2840,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,THF,22.1836020480512,3763662.25
2841,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,THF,79.9376389195338,4037992.5
2842,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,THF,28.721040092551,1227147.625
2843,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,THF,4.56206774208026,354267.0625
2845,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,THF,52.9510152434429,2676829.25
2846,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,THF,18.2892233041311,2564470.25
2847,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,THF,15.1192034239659,856250.9375
2848,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,THF,18.5113368883629,4083928.0
2849,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,THF,9.06666542323443,454991.25
2850,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,THF,30.618049521742,5507842.5
2851,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,THF,77.1262037718349,4044308.5
2852,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,THF,18.223165974597,3620247.25
2853,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,THF,92.5289663983344,4932660.0
2854,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,THF,31.8491579295088,1399299.125
2855,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,THF,3.50718475053777,313819.84375
2857,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,THF,58.57305324678,3213819.5
2858,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,THF,18.1100922253163,2918481.75
2859,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,THF,11.4717514841347,701219.4375
2860,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,THF,15.7452155799897,3519854.5
2861,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,THF,7.29734546571524,556351.5
2862,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,THF,33.6974393630585,5664371.0
2863,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,THF,76.2244035462949,4134198.25
2864,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,THF,17.9262397210478,3252103.0
2865,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,THF,91.7637282185701,5549021.5
2866,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,THF,24.9842117194858,1486753.125
2867,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,THF,5.14344850139238,480841.6875
2881,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,DMF,25.3391267800029,1173901.5
2882,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,DMF,13.3206136403882,2430055.25
2883,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,DMF,11.9300710239763,569290.8125
2884,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,DMF,13.9178950610633,2771868.0
2885,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,DMF,7.67713629354787,392699.84375
2886,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,DMF,12.2949455798745,1355803.5
2887,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,DMF,72.3828332961881,3276145.75
2888,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,DMF,18.4497562460196,2822078.5
2889,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,DMF,86.5310085687301,4099936.25
2890,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,DMF,16.9961315834885,1163065.375
2891,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,DMF,5.26135782679675,257151.34375
2893,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,DMF,11.1345906354541,607654.75
2894,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,DMF,17.024995491507,2283028.25
2895,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,DMF,8.52838747256135,339879.5625
2896,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,DMF,32.4954010344593,8265355.50000001
2897,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,DMF,6.25169695439722,289927.40625
2898,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,DMF,21.7912313114325,3179270.5
2899,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,DMF,46.4988288588876,1867114.5
2900,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,DMF,15.4480762420764,1843393.0
2901,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,DMF,52.9348424626596,2240546.5
2902,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,DMF,24.4595044579894,1527491.5
2903,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,DMF,0.583867504427913,197315.234375
2905,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,DMF,4.29756830533561,237106.625
2906,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,DMF,16.3174193822416,2341312.75
2907,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,DMF,9.25177884213519,444431.46875
2908,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,DMF,31.1837712138121,7332393.0
2909,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,DMF,5.96447605163282,267680.5
2910,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,DMF,21.0209381786324,3129187.75
2911,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,DMF,56.8578535603396,2487034.5
2912,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,DMF,16.62688827567,2259430.75
2913,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,DMF,47.9799634702394,2064124.0
2914,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,DMF,24.0776255302199,1572660.75
2915,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,DMF,0.560305606125589,207291.515625
2917,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,DMF,12.778903211057,719971.8125
2918,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,DMF,15.29332694984,2179274.5
2919,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,DMF,9.31753002037266,410133.28125
2920,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,DMF,26.2538649893708,6294247.5
2921,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,DMF,7.24249243796525,320210.375
2922,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,DMF,20.5848350146786,3146009.25
2923,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,DMF,40.4291945086649,1766060.5
2924,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,DMF,15.784439073552,2226935.25
2925,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,DMF,40.4565645651837,1709850.125
2926,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,DMF,24.7112538420999,1589317.625
2927,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,DMF,0.595087307513961,231914.015625
2929,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,DMF,0.0,0.0
2930,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,DMF,16.1887481233549,2116423.25
2931,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,DMF,10.767191562488,308820.34375
2932,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,DMF,14.0852192885319,2593956.75
2933,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,DMF,7.58361455522154,378010.5625
2934,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,DMF,18.4708108012471,2469495.0
2935,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,DMF,13.5319907640115,576300.875
2936,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,DMF,18.0450480728185,3120469.25
2937,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,DMF,10.452581264233,427736.3125
2938,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,DMF,21.854865986212,1411659.125
2939,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,DMF,7.37411353086134,264240.4375
2941,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,DMF,9.53792180377604,471182.65625
2942,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,DMF,14.9597480080317,2332293.75
2943,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,DMF,10.978700781405,285901.1875
2944,6-chloroquinoline,"1a, 6-Cl-Q",1,0.0004,"2b, Boronic Ester",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,DMF,13.095564184075,2450936.25
